card_id,edition,match_number,match_id,date_utc,stage,team_id,team,opponent,recipient_type,player_id,player,card_type,minute_label,t_min,period,event_scope,nominal_basis_min,t_end_min,t_end_source,source_url,source_archive
2022-025-18187800001094,2022,25,400235471,2022-11-27T10:00:00Z,group,43901,Costa Rica,Japan,player,236530,C. BORGES,Y,61',61,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001222,2022,25,400235471,2022-11-27T10:00:00Z,group,43901,Costa Rica,Japan,player,339797,F. CALVO,Y,70',70,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001382,2022,25,400235471,2022-11-27T10:00:00Z,group,43819,Japan,Costa Rica,player,400511,ITAKURA,Y,84',84,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-025-18187800001526,2022,25,400235471,2022-11-27T10:00:00Z,group,43819,Japan,Costa Rica,player,395318,ENDO,Y,90'+3',93,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235471?language=en,data/raw/2022/fifa/timelines/m025_400235471.json
2022-026-18188400000466,2022,26,400235480,2022-11-27T13:00:00Z,group,43935,Belgium,Morocco,player,448364,ONANA,Y,29',29,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235480?language=en,data/raw/2022/fifa/timelines/m026_400235480.json
2022-026-18188400001509,2022,26,400235480,2022-11-27T13:00:00Z,group,43872,Morocco,Belgium,player,448591,SABIRI,Y,90'+5',95,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235480?language=en,data/raw/2022/fifa/timelines/m026_400235480.json
2022-027-18188500000977,2022,27,400235482,2022-11-27T16:00:00Z,group,43899,Canada,Croatia,player,430138,BUCHANAN,Y,52',52,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001031,2022,27,400235482,2022-11-27T16:00:00Z,group,43938,Croatia,Canada,player,312432,LOVREN,Y,56',56,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001404,2022,27,400235482,2022-11-27T16:00:00Z,group,43899,Canada,Croatia,player,441254,MILLER,Y,85',85,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-027-18188500001405,2022,27,400235482,2022-11-27T16:00:00Z,group,43938,Croatia,Canada,player,241559,MODRIĆ,Y,85',85,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235482?language=en,data/raw/2022/fifa/timelines/m027_400235482.json
2022-028-18187900000709,2022,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,player,395481,KEHRER,Y,37',37,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900000812,2022,28,400235474,2022-11-27T19:00:00Z,group,43969,Spain,Germany,player,303034,SERGIO,Y,44',44,3,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900001048,2022,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,player,379953,GORETZKA,Y,58',58,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-028-18187900001069,2022,28,400235474,2022-11-27T19:00:00Z,group,43948,Germany,Spain,player,386413,KIMMICH,Y,60',60,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235474?language=en,data/raw/2022/fifa/timelines/m028_400235474.json
2022-029-18189000000343,2022,29,400235487,2022-11-28T10:00:00Z,group,43849,Cameroon,Serbia,player,290931,N'KOULOU,Y,24',24,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000000393,2022,29,400235487,2022-11-28T10:00:00Z,group,43849,Cameroon,Serbia,player,402215,BASSOGOG,Y,30',30,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000000697,2022,29,400235487,2022-11-28T10:00:00Z,group,1902465,Serbia,Cameroon,player,385536,JOVIĆ,Y,45'+4',49,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-029-18189000001483,2022,29,400235487,2022-11-28T10:00:00Z,group,1902465,Serbia,Cameroon,player,411544,MILENKOVIĆ,Y,90'+3',93,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235487?language=en,data/raw/2022/fifa/timelines/m029_400235487.json
2022-030-18189600000318,2022,30,400235489,2022-11-28T13:00:00Z,group,43860,Ghana,Korea Republic,player,369248,AMARTEY,Y,21',21,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600000374,2022,30,400235489,2022-11-28T13:00:00Z,group,43822,Korea Republic,Ghana,player,356534,W Y JUNG,Y,27',27,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600001113,2022,30,400235489,2022-11-28T13:00:00Z,group,43860,Ghana,Korea Republic,player,448536,TARIQ,Y,73',73,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600001157,2022,30,400235489,2022-11-28T13:00:00Z,group,43822,Korea Republic,Ghana,player,375754,Y G KIM,Y,77',77,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-030-18189600001461,2022,30,400235489,2022-11-28T13:00:00Z,group,43822,Korea Republic,Ghana,official,,PAULO BENTO,R,90'+11',101,10,post_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235489?language=en,data/raw/2022/fifa/timelines/m030_400235489.json
2022-031-18189100000916,2022,31,400235485,2022-11-28T16:00:00Z,group,43971,Switzerland,Brazil,player,448103,RIEDER,Y,50',50,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235485?language=en,data/raw/2022/fifa/timelines/m031_400235485.json
2022-031-18189100000939,2022,31,400235485,2022-11-28T16:00:00Z,group,43924,Brazil,Switzerland,player,394018,FRED,Y,52',52,5,in_play,90,96,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235485?language=en,data/raw/2022/fifa/timelines/m031_400235485.json
2022-032-18189700000111,2022,32,400235492,2022-11-28T19:00:00Z,group,43930,Uruguay,Portugal,player,386538,R. BENTANCUR,Y,6',6,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700000618,2022,32,400235492,2022-11-28T19:00:00Z,group,43963,Portugal,Uruguay,player,395216,R. NEVES,Y,38',38,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700000676,2022,32,400235492,2022-11-28T19:00:00Z,group,43930,Uruguay,Portugal,player,402893,M. OLIVERA,Y,44',44,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700001233,2022,32,400235492,2022-11-28T19:00:00Z,group,43963,Portugal,Uruguay,player,418535,JOÃO FÉLIX,Y,77',77,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-032-18189700001438,2022,32,400235492,2022-11-28T19:00:00Z,group,43963,Portugal,Uruguay,player,384752,RÚBEN DIAS,Y,89',89,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235492?language=en,data/raw/2022/fifa/timelines/m032_400235492.json
2022-033-18186300000423,2022,33,400235454,2022-11-29T19:00:00Z,group,43974,Wales,England,player,405256,JAMES,Y,29',29,3,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235454?language=en,data/raw/2022/fifa/timelines/m033_400235454.json
2022-033-18186300000896,2022,33,400235454,2022-11-29T19:00:00Z,group,43974,Wales,England,player,299617,RAMSEY,Y,61',61,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235454?language=en,data/raw/2022/fifa/timelines/m033_400235454.json
2022-034-18186200000671,2022,34,400235456,2022-11-29T19:00:00Z,group,43921,United States,Iran,player,390238,ADAMS,Y,43',43,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-034-18186200001243,2022,34,400235456,2022-11-29T19:00:00Z,group,43817,Iran,United States,player,371735,M. HOSSEINI,Y,77',77,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-034-18186200001318,2022,34,400235456,2022-11-29T19:00:00Z,group,43817,Iran,United States,player,390534,Hossein KANANI,Y,83',83,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-034-18186200001515,2022,34,400235456,2022-11-29T19:00:00Z,group,43817,Iran,United States,player,448506,A. JALALI,Y,90'+6',96,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235456?language=en,data/raw/2022/fifa/timelines/m034_400235456.json
2022-035-18185600000942,2022,35,400235451,2022-11-29T15:00:00Z,group,43879,Senegal,Ecuador,player,332314,GANA,Y,66',66,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235451?language=en,data/raw/2022/fifa/timelines/m035_400235451.json
2022-036-18185700000969,2022,36,400235450,2022-11-29T15:00:00Z,group,43960,Netherlands,Qatar,player,336088,AKÉ,Y,52',52,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235450?language=en,data/raw/2022/fifa/timelines/m036_400235450.json
2022-037-18187400000064,2022,37,400235468,2022-11-30T15:00:00Z,group,43976,Australia,Denmark,player,349342,BEHICH,Y,4',4,3,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-037-18187400000990,2022,37,400235468,2022-11-30T15:00:00Z,group,43976,Australia,Denmark,player,331149,DEGENEK,Y,57',57,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-037-18187400001234,2022,37,400235468,2022-11-30T15:00:00Z,group,43941,Denmark,Australia,player,395460,SKOV,Y,75',75,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235468?language=en,data/raw/2022/fifa/timelines/m037_400235468.json
2022-038-18187500000449,2022,38,400235465,2022-11-30T15:00:00Z,group,43888,Tunisia,France,player,436621,KECHRIDA,Y,28',28,3,in_play,90,103,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235465?language=en,data/raw/2022/fifa/timelines/m038_400235465.json
2022-039-18186900000853,2022,39,400235464,2022-11-30T19:00:00Z,group,43922,Argentina,Poland,player,401204,ACUÑA,Y,49',49,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235464?language=en,data/raw/2022/fifa/timelines/m039_400235464.json
2022-039-18186900001395,2022,39,400235464,2022-11-30T19:00:00Z,group,43962,Poland,Argentina,player,269735,KRYCHOWIAK,Y,78',78,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235464?language=en,data/raw/2022/fifa/timelines/m039_400235464.json
2022-040-18186800000241,2022,40,400235460,2022-11-30T19:00:00Z,group,43911,Mexico,Saudi Arabia,player,400634,E. ÁLVAREZ,Y,16',16,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000416,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,425804,ALSHEHRI,Y,28',28,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000483,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,430504,ALI ALHASSAN,Y,34',34,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800000818,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,403335,ALTAMBAKTI,Y,52',52,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001213,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,430502,MADU,Y,81',81,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001321,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,403312,ALAMRI,Y,90'+1',91,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-040-18186800001415,2022,40,400235460,2022-11-30T19:00:00Z,group,43835,Saudi Arabia,Mexico,player,339485,HATAN,Y,90'+7',97,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235460?language=en,data/raw/2022/fifa/timelines/m040_400235460.json
2022-041-18188700001254,2022,41,400235478,2022-12-01T15:00:00Z,group,43935,Belgium,Croatia,player,402015,DENDONCKER,Y,67',67,5,in_play,90,95,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235478?language=en,data/raw/2022/fifa/timelines/m041_400235478.json
2022-042-18188600000139,2022,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,player,392850,HOILETT,Y,7',7,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600000395,2022,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,player,370986,OSORIO,Y,26',26,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600000703,2022,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,player,395032,ADEKUGBE,Y,45'+2',47,3,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-042-18188600001349,2022,42,400235479,2022-12-01T15:00:00Z,group,43899,Canada,Morocco,player,267750,VITÓRIA,Y,84',84,5,in_play,90,94,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235479?language=en,data/raw/2022/fifa/timelines/m042_400235479.json
2022-043-18188100000758,2022,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,player,400511,ITAKURA,Y,39',39,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
2022-043-18188100000868,2022,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,player,390541,TANIGUCHI,Y,44',44,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
2022-043-18188100000879,2022,43,400235475,2022-12-01T19:00:00Z,group,43819,Japan,Spain,player,271253,YOSHIDA,Y,45',45,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235475?language=en,data/raw/2022/fifa/timelines/m043_400235475.json
2022-044-18188000001311,2022,44,400235473,2022-12-01T19:00:00Z,group,43901,Costa Rica,Germany,player,312987,O. DUARTE,Y,77',77,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235473?language=en,data/raw/2022/fifa/timelines/m044_400235473.json
2022-045-18189800000311,2022,45,400235494,2022-12-02T15:00:00Z,group,43930,Uruguay,Ghana,player,419126,D. NUÑEZ,Y,20',20,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001021,2022,45,400235494,2022-12-02T15:00:00Z,group,43930,Uruguay,Ghana,player,270775,L. SUAREZ,Y,60',60,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001454,2022,45,400235494,2022-12-02T15:00:00Z,group,43860,Ghana,Uruguay,player,448523,SULEMANA,Y,86',86,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001465,2022,45,400235494,2022-12-02T15:00:00Z,group,43930,Uruguay,Ghana,player,305382,S. COATES,Y,87',87,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001639,2022,45,400235494,2022-12-02T15:00:00Z,group,43860,Ghana,Uruguay,player,448522,SEIDU,Y,90'+9',99,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001643,2022,45,400235494,2022-12-02T15:00:00Z,group,43930,Uruguay,Ghana,player,368655,J.M. GIMENEZ,Y,90'+10',100,10,post_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-045-18189800001644,2022,45,400235494,2022-12-02T15:00:00Z,group,43930,Uruguay,Ghana,player,267834,E. CAVANI,Y,90'+10',100,10,post_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235494?language=en,data/raw/2022/fifa/timelines/m045_400235494.json
2022-046-18189900000585,2022,46,400235490,2022-12-02T15:00:00Z,group,43822,Korea Republic,Portugal,player,418490,LEE KANGIN,Y,36',36,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235490?language=en,data/raw/2022/fifa/timelines/m046_400235490.json
2022-046-18189900001409,2022,46,400235490,2022-12-02T15:00:00Z,group,43822,Korea Republic,Portugal,player,395083,H C HWANG,Y,90'+2',92,5,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235490?language=en,data/raw/2022/fifa/timelines/m046_400235490.json
2022-047-18189200000252,2022,47,400235486,2022-12-02T19:00:00Z,group,43971,Switzerland,Serbia,player,356412,WIDMER,Y,15',15,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200000514,2022,47,400235486,2022-12-02T19:00:00Z,group,43971,Switzerland,Serbia,player,448131,VARGAS,Y,34',34,3,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200000715,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,385545,SERGEJ,Y,47',47,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200000832,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,430069,PAVLOVIĆ,Y,56',56,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200000959,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,336393,RAJKOVIĆ,Y,66',66,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001176,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,401176,GUDELJ,Y,81',81,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001178,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,370456,MITROVIĆ,Y,82',82,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001393,2022,47,400235486,2022-12-02T19:00:00Z,group,43971,Switzerland,Serbia,player,311558,XHAKA,Y,90'+5',95,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001394,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,411544,MILENKOVIĆ,Y,90'+5',95,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001428,2022,47,400235486,2022-12-02T19:00:00Z,group,43971,Switzerland,Serbia,player,356411,SCHÄR,Y,90'+9',99,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-047-18189200001447,2022,47,400235486,2022-12-02T19:00:00Z,group,1902465,Serbia,Switzerland,player,404631,LUKIC,Y,90'+10',100,5,in_play,90,101,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235486?language=en,data/raw/2022/fifa/timelines/m047_400235486.json
2022-048-18189300000119,2022,48,400235483,2022-12-02T19:00:00Z,group,43849,Cameroon,Brazil,player,407175,NOUHOU,Y,6',6,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300000128,2022,48,400235483,2022-12-02T19:00:00Z,group,43924,Brazil,Cameroon,player,389617,E. MILITÃO,Y,7',7,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300000477,2022,48,400235483,2022-12-02T19:00:00Z,group,43849,Cameroon,Brazil,player,441406,KUNDE,Y,28',28,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300000512,2022,48,400235483,2022-12-02T19:00:00Z,group,43849,Cameroon,Brazil,player,401789,FAÏ,Y,32',32,3,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300001239,2022,48,400235483,2022-12-02T19:00:00Z,group,43849,Cameroon,Brazil,player,323698,ABOUBAKAR,Y,81',81,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300001288,2022,48,400235483,2022-12-02T19:00:00Z,group,43924,Brazil,Cameroon,player,430605,B. GUIMARAES,Y,85',85,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-048-18189300001384,2022,48,400235483,2022-12-02T19:00:00Z,group,43849,Cameroon,Brazil,player,323698,ABOUBAKAR,Y2,90'+3',93,5,in_play,90,100,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285063/400235483?language=en,data/raw/2022/fifa/timelines/m048_400235483.json
2022-049-18190000000974,2022,49,400128136,2022-12-03T15:00:00Z,round_of_16,43960,Netherlands,United States,player,448149,KOOPMEINERS,Y,60',60,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285073/400128136?language=en,data/raw/2022/fifa/timelines/m049_400128136.json
2022-049-18190000001384,2022,49,400128136,2022-12-03T15:00:00Z,round_of_16,43960,Netherlands,United States,player,422657,F. DE JONG,Y,87',87,5,in_play,90,97,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285073/400128136?language=en,data/raw/2022/fifa/timelines/m049_400128136.json
2022-050-18190100000292,2022,50,400128131,2022-12-03T19:00:00Z,round_of_16,43976,Australia,Argentina,player,355775,IRVINE,Y,15',15,3,in_play,90,98,fifa_timeline_period_label,https://api.fifa.com/api/v3/timelines/17/255711/285073/400128131?language=en,data/raw/2022/fifa/timelines/m050_400128131.json
