edition,edition_status,match_number,stage,team_id,team,provider,has_in_play_player_card,first_card_id,fouls_before_first_card,status,source_url
2026,provisional_M100,16,group,43935,Belgium,FIFA timeline,yes,2026-016-60981295,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,16,group,43855,Egypt,FIFA timeline,yes,2026-016-2125055021,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43946,France,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,17,group,43879,Senegal,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,18,group,43818,Iraq,FIFA timeline,yes,2026-018-1856403562,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,18,group,43961,Norway,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,19,group,43922,Argentina,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,19,group,43843,Algeria,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,20,group,43934,Austria,FIFA timeline,yes,2026-020-1672639750,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,20,group,43820,Jordan,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,21,group,43860,Ghana,FIFA timeline,yes,2026-021-2050941070,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,21,group,43914,Panama,FIFA timeline,yes,2026-021-2070581423,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,22,group,43942,England,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,22,group,43938,Croatia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,23,group,43963,Portugal,FIFA timeline,yes,2026-023-1227587598,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,23,group,20014,Congo DR,FIFA timeline,yes,2026-023-277085197,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,24,group,44005,Uzbekistan,FIFA timeline,yes,2026-024-835060951,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,24,group,43926,Colombia,FIFA timeline,yes,2026-024-1362733250,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,25,group,43995,Czechia,FIFA timeline,yes,2026-025-467262508,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,25,group,43883,South Africa,FIFA timeline,yes,2026-025-902040606,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,26,group,43971,Switzerland,FIFA timeline,yes,2026-026-51495004,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,26,group,44037,Bosnia and Herzegovina,FIFA timeline,yes,2026-026-1832257617,11,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,27,group,43899,Canada,FIFA timeline,yes,2026-027-57173141,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,27,group,43834,Qatar,FIFA timeline,yes,2026-027-1705895087,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,28,group,43911,Mexico,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,28,group,43822,Korea Republic,FIFA timeline,yes,2026-028-1785438431,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,29,group,43924,Brazil,FIFA timeline,yes,2026-029-949350559,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,29,group,43908,Haiti,FIFA timeline,yes,2026-029-62243948,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,30,group,43967,Scotland,FIFA timeline,yes,2026-030-582733913,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,30,group,43872,Morocco,FIFA timeline,yes,2026-030-868010068,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,31,group,43972,Türkiye,FIFA timeline,yes,2026-031-2013376760,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,31,group,43928,Paraguay,FIFA timeline,yes,2026-031-544827588,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,32,group,43921,USA,FIFA timeline,yes,2026-032-2029326382,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,32,group,43976,Australia,FIFA timeline,yes,2026-032-179126284,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,33,group,43948,Germany,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,33,group,43854,Côte d'Ivoire,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,34,group,43927,Ecuador,FIFA timeline,yes,2026-034-159245463,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,34,group,1895293,Curaçao,FIFA timeline,yes,2026-034-217272473,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,35,group,43960,Netherlands,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,35,group,43970,Sweden,FIFA timeline,yes,2026-035-621469747,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,36,group,43888,Tunisia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,36,group,43819,Japan,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,37,group,43930,Uruguay,FIFA timeline,yes,2026-037-721364104,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,37,group,43850,Cabo Verde,FIFA timeline,yes,2026-037-1956965508,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,38,group,43969,Spain,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,38,group,43835,Saudi Arabia,FIFA timeline,yes,2026-038-735760418,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,39,group,43935,Belgium,FIFA timeline,yes,2026-039-1524285504,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,39,group,43817,IR Iran,FIFA timeline,yes,2026-039-1197353047,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,40,group,43978,New Zealand,FIFA timeline,yes,2026-040-580533454,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,40,group,43855,Egypt,FIFA timeline,yes,2026-040-442558675,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,41,group,43961,Norway,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,41,group,43879,Senegal,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,42,group,43946,France,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,42,group,43818,Iraq,FIFA timeline,yes,2026-042-512925771,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,43,group,43922,Argentina,FIFA timeline,yes,2026-043-177674287,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,43,group,43934,Austria,FIFA timeline,yes,2026-043-832398359,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,44,group,43820,Jordan,FIFA timeline,yes,2026-044-1333874904,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,44,group,43843,Algeria,FIFA timeline,yes,2026-044-857421033,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,45,group,43942,England,FIFA timeline,yes,2026-045-1093510257,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,45,group,43860,Ghana,FIFA timeline,yes,2026-045-1539499137,15,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,46,group,43914,Panama,FIFA timeline,yes,2026-046-1183416537,14,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,46,group,43938,Croatia,FIFA timeline,yes,2026-046-961350899,11,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,47,group,43963,Portugal,FIFA timeline,yes,2026-047-1746556956,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,47,group,44005,Uzbekistan,FIFA timeline,yes,2026-047-1252661256,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,48,group,43926,Colombia,FIFA timeline,yes,2026-048-1391609073,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,48,group,20014,Congo DR,FIFA timeline,yes,2026-048-1615666473,14,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,49,group,43967,Scotland,FIFA timeline,yes,2026-049-60726580,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,49,group,43924,Brazil,FIFA timeline,yes,2026-049-564534543,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,50,group,43872,Morocco,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,50,group,43908,Haiti,FIFA timeline,yes,2026-050-1833112852,15,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,51,group,43971,Switzerland,FIFA timeline,yes,2026-051-1097558059,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,51,group,43899,Canada,FIFA timeline,yes,2026-051-1105091639,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,52,group,44037,Bosnia and Herzegovina,FIFA timeline,yes,2026-052-1276998773,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,52,group,43834,Qatar,FIFA timeline,yes,2026-052-1025229946,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,53,group,43995,Czechia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,53,group,43911,Mexico,FIFA timeline,yes,2026-053-241340838,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,54,group,43883,South Africa,FIFA timeline,yes,2026-054-812845487,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,54,group,43822,Korea Republic,FIFA timeline,yes,2026-054-1176750482,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,55,group,1895293,Curaçao,FIFA timeline,yes,2026-055-188552307,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,55,group,43854,Côte d'Ivoire,FIFA timeline,yes,2026-055-751742006,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,56,group,43927,Ecuador,FIFA timeline,yes,2026-056-1192326181,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,56,group,43948,Germany,FIFA timeline,yes,2026-056-1230953535,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,57,group,43819,Japan,FIFA timeline,yes,2026-057-142479655,16,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,57,group,43970,Sweden,FIFA timeline,yes,2026-057-824606873,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,58,group,43888,Tunisia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,58,group,43960,Netherlands,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,59,group,43972,Türkiye,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,59,group,43921,USA,FIFA timeline,yes,2026-059-2060790063,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,60,group,43928,Paraguay,FIFA timeline,yes,2026-060-613007745,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,60,group,43976,Australia,FIFA timeline,yes,2026-060-879562058,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,61,group,43961,Norway,FIFA timeline,yes,2026-061-1987563557,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,61,group,43946,France,FIFA timeline,yes,2026-061-885457023,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,62,group,43879,Senegal,FIFA timeline,yes,2026-062-416350250,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,62,group,43818,Iraq,FIFA timeline,yes,2026-062-228100121,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,63,group,43855,Egypt,FIFA timeline,yes,2026-063-1550814494,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,63,group,43817,IR Iran,FIFA timeline,yes,2026-063-1495639324,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,64,group,43978,New Zealand,FIFA timeline,yes,2026-064-218006913,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,64,group,43935,Belgium,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,65,group,43850,Cabo Verde,FIFA timeline,yes,2026-065-603316393,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,65,group,43835,Saudi Arabia,FIFA timeline,yes,2026-065-332802225,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,66,group,43930,Uruguay,FIFA timeline,yes,2026-066-486322398,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,66,group,43969,Spain,FIFA timeline,yes,2026-066-37892316,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,67,group,43914,Panama,FIFA timeline,yes,2026-067-252756031,11,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,67,group,43942,England,FIFA timeline,yes,2026-067-713658440,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,68,group,43938,Croatia,FIFA timeline,yes,2026-068-1249444955,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,68,group,43860,Ghana,FIFA timeline,yes,2026-068-743584912,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,69,group,43843,Algeria,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,69,group,43934,Austria,FIFA timeline,yes,2026-069-1620362532,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,70,group,43820,Jordan,FIFA timeline,yes,2026-070-2000327977,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,70,group,43922,Argentina,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,71,group,43926,Colombia,FIFA timeline,yes,2026-071-508474611,11,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,71,group,43963,Portugal,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,72,group,20014,Congo DR,FIFA timeline,yes,2026-072-2049463469,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,72,group,44005,Uzbekistan,FIFA timeline,yes,2026-072-864110785,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,73,round_of_32,43883,South Africa,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,73,round_of_32,43899,Canada,FIFA timeline,yes,2026-073-1592189990,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,74,round_of_32,43948,Germany,FIFA timeline,yes,2026-074-783974571,15,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,74,round_of_32,43928,Paraguay,FIFA timeline,yes,2026-074-1493121130,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,75,round_of_32,43960,Netherlands,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,75,round_of_32,43872,Morocco,FIFA timeline,yes,2026-075-1448063215,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,76,round_of_32,43924,Brazil,FIFA timeline,yes,2026-076-1272018952,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,76,round_of_32,43819,Japan,FIFA timeline,yes,2026-076-1108929538,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,77,round_of_32,43946,France,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,77,round_of_32,43970,Sweden,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,78,round_of_32,43854,Côte d'Ivoire,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,78,round_of_32,43961,Norway,FIFA timeline,yes,2026-078-1073440795,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,79,round_of_32,43911,Mexico,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,79,round_of_32,43927,Ecuador,FIFA timeline,yes,2026-079-1658327204,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,80,round_of_32,43942,England,FIFA timeline,yes,2026-080-30650383,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,80,round_of_32,20014,Congo DR,FIFA timeline,yes,2026-080-531686412,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,81,round_of_32,43921,USA,FIFA timeline,yes,2026-081-1246412996,5,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,81,round_of_32,44037,Bosnia and Herzegovina,FIFA timeline,yes,2026-081-81391783,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,82,round_of_32,43935,Belgium,FIFA timeline,yes,2026-082-1683214440,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,82,round_of_32,43879,Senegal,FIFA timeline,yes,2026-082-1909612648,9,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,83,round_of_32,43963,Portugal,FIFA timeline,yes,2026-083-2055665736,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,83,round_of_32,43938,Croatia,FIFA timeline,yes,2026-083-1183454321,8,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,84,round_of_32,43969,Spain,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,84,round_of_32,43934,Austria,FIFA timeline,yes,2026-084-1319270449,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,85,round_of_32,43971,Switzerland,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,85,round_of_32,43843,Algeria,FIFA timeline,yes,2026-085-368288953,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,86,round_of_32,43922,Argentina,FIFA timeline,yes,2026-086-33000641,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,86,round_of_32,43850,Cabo Verde,FIFA timeline,yes,2026-086-653468808,4,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,87,round_of_32,43926,Colombia,FIFA timeline,yes,2026-087-1951937728,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,87,round_of_32,43860,Ghana,FIFA timeline,yes,2026-087-1413268693,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,88,round_of_32,43976,Australia,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,88,round_of_32,43855,Egypt,FIFA timeline,yes,2026-088-1796075577,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,89,round_of_16,43928,Paraguay,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,89,round_of_16,43946,France,FIFA timeline,yes,2026-089-1481671768,2,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,90,round_of_16,43899,Canada,FIFA timeline,yes,2026-090-785167379,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,90,round_of_16,43872,Morocco,FIFA timeline,yes,2026-090-1663086605,1,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,91,round_of_16,43924,Brazil,FIFA timeline,yes,2026-091-1497401405,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,91,round_of_16,43961,Norway,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,92,round_of_16,43911,Mexico,FIFA timeline,yes,2026-092-835155077,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,92,round_of_16,43942,England,FIFA timeline,yes,2026-092-1607016522,0,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,93,round_of_16,43963,Portugal,FIFA timeline,yes,2026-093-1695860784,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,93,round_of_16,43969,Spain,FIFA timeline,yes,2026-093-153596981,12,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,94,round_of_16,43921,USA,FIFA timeline,yes,2026-094-228427,3,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,94,round_of_16,43935,Belgium,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,95,round_of_16,43922,Argentina,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,95,round_of_16,43855,Egypt,FIFA timeline,yes,2026-095-1832771658,10,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,96,round_of_16,43971,Switzerland,FIFA timeline,yes,2026-096-749295747,6,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,96,round_of_16,43926,Colombia,FIFA timeline,yes,2026-096-1300078726,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,97,quarter_final,43946,France,FIFA timeline,no,,,no_card,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
2026,provisional_M100,97,quarter_final,43872,Morocco,FIFA timeline,yes,2026-097-1774618642,7,first_card_matched,https://www.fifa.com/en/tournaments/mens/worldcup/canadamexicousa2026
